Portal,Id,DateScraped,ArticleId,DateCreated,IpAddress,UserName,CommentText,InResponseToCommentId,Upvotes,DownVotes
Delfi,81590474,29/03/2014 20:15:50,64400776,29/03/2014 16:37:00,46.20.167.205,judofobas,"tai vadinasi pixeline ginyba.ziniomis ,baime ir teroru shaudys i smegenis....",0,1,2
Delfi,81590476,29/03/2014 20:15:59,64400748,29/03/2014 16:37:00,84.240.31.86,belekas,":) Šiaip tai geras bajeris būtų jeigu krymo totoriai kažkurioje jų tankiai gyvenaoje Krymo dalyje praveda referendumą ir nubalsuoja už tos teritorijos autonomiją ir išstojimą iš Rusijos federacijos. Greit pamatytume, kaip į tokią demokratiją sureaguotų &quot;žmonių pasirinkimo teisės&quot; gynėjas Putkinas.",0,26,16
Delfi,81590478,30/03/2014 12:15:41,64400162,29/03/2014 16:37:00,68.54.149.36,tautietis,Kubilius veliava nes ant arklio.,0,0,0
Delfi,81590482,30/03/2014 12:16:27,64399102,29/03/2014 16:37:00,66.189.82.5,Nesamone,"JAV niekad netieks &quot;Stinger&quot; tipo manpads alkaidiniam sukileliam. Juk kiek vargsta, ispirkinedami tuos is afganieciu talibu, kiek dar papuole(rusisku &quot;igla&quot;) i alkaidos rankas po Libijos &quot;revoliucijos&quot;.",0,3,0
Delfi,81590484,30/03/2014 12:17:02,64399394,29/03/2014 16:37:00,84.15.178.0,ruse,"ir siaip nesolidu Landsbergiui kaip rimtam politikui remtis VBS agenturos pranesimais ir dezinformuot Lietuvos visuomene,juk nemazai zmoniu ir patiket gali...",0,24,7
Delfi,81590486,30/03/2014 12:16:50,64399100,29/03/2014 16:37:00,188.69.215.10,jonas,"Is komentaru matosi-zmogedru tauta.Neveltui uzsienyje tik lietuviai, vieni kitiems kartina gyvenima",0,0,3
Delfi,81590488,30/03/2014 12:16:06,64399990,29/03/2014 16:37:00,84.234.181.27,teisingai,"va va kuo daugiau palaikanciu jav tuo blogiau lietuvai ,kas palaiko jav tas nemyli tevynes savo Lietuvos",0,4,0
Delfi,81590490,30/03/2014 12:16:06,64399990,29/03/2014 16:37:00,78.150.228.21,to Klaipeda,"Berija Abhazietis. Stalinas osetinas, ne gruzinas.",81590218,0,2
Delfi,81590494,30/03/2014 12:16:06,64399990,29/03/2014 16:37:00,93.123.183.22,иван,этого дождя финансирую твои любимые янки ....соответственно и поют они под их музыку....а как же иначе?,81589760,0,2
Delfi,81590496,30/03/2014 12:16:06,64399990,29/03/2014 16:37:00,82.135.243.128,Jotvingis,"tie ištremtieji ar irgi Sibiro gulagų sąlygomis gyvena? :) Sakyčiau jie tėviškėn savo artimiesiems pinigų daugiau siunčia, nei tie prie Stalino ištremtieji kadaise .... na tie, kurių kapus mūsų jaunimas kasmet po visą Rusiją tvarkyt važiuoja :)",81590048,1,0
Delfi,81590504,30/03/2014 12:15:56,64400302,29/03/2014 16:38:00,94.244.91.99,paulas,"jusu galva uzkista visokiomis neadekvaciomis realybei samokslo teorijomis, net negalite sudelioti paprastos logines sekos ir suprasti kad jei ne JAV ( ir Lietuvos istojimas i NATO) jau dabar rusu T-90 ir BTR butu istatyti jums po langais",81588692,6,6
Delfi,81590506,30/03/2014 12:16:06,64399990,29/03/2014 16:38:00,88.222.155.7,emigrant,Demesio fufaikinisTrollis su airisku IP adresu 86.41.180.162 apsimetineja manimi ir raso putinui palankius komentarus....,81590030,1,3
Delfi,81590508,30/03/2014 12:16:50,64399100,29/03/2014 16:38:00,78.56.142.210,dainius to Me,"Čia tau gera gyvent,nes tu gali anonizuotis viešai parkely, nieks į galvą nešaus",0,1,0
Delfi,81590510,30/03/2014 12:16:06,64399990,29/03/2014 16:38:00,46.249.171.41,oba,"eiktu sau koki mokslini atradima padarei o kas palaiko rusija ir putina tai jau toks isilavinimas ga oho, zombei be smegenu va koks isilavinimas",81590448,0,1
Delfi,81590512,29/03/2014 20:15:50,64400776,29/03/2014 16:38:00,78.62.238.243,"""mikliai"" tik bombas mėto.","Iš istorijos kažkaip susidarė įspūdis, kad NATO moka &quot;mikliai&quot; tik bombas mėtyti ant civilių Libijoje ir kitose šalyse.",0,33,22
Delfi,81590516,30/03/2014 12:16:50,64399100,29/03/2014 16:38:00,78.63.206.92,Me,tai kas cia tokio kad girtas? girtas cia administracinis pazeidimas panasiai kaip pavogti ten koki maiseli uz 15ct is parduotuves (na bauda gal didesne).,81590450,1,11
Delfi,81590518,30/03/2014 12:16:50,64399100,29/03/2014 16:38:00,78.56.178.199,Mindaugas,"Tiems, kurie sako, kad reikia didinti baudas vairuojantiems išgėrus, tai galiu pasakyti, kad ne baudų didumas atgraso nusikaltėlį, bet tos baudos neišvengiamumas. Kiekvienas girtas sėdantis už vairo net girtas būdamas mąsto &quot;o gal nepapulsiu&quot;. Jeigu žinotų, kad tikrai bus pagautas, toks parazitas už vairo nesėstų. Sėstų nebent tas, kuriam jau &quot;koma&quot; ir dėl to jau nekontroliuoja, ką daro. Tačiau &quot;kominis&quot; pavažiuos tik kelis metrus.
Aš už bausmės neišvengiamumą, o ne bausmių griežtinimą.",0,9,1
Delfi,81590526,30/03/2014 12:16:06,64399990,29/03/2014 16:39:00,78.58.97.178,...tai sako kad rusijos tv su vokietijos tv rodo dydziausia teisybe o ne JAV...,"kokios tu teisybės nori?Įsivaizduok padovanojo tėvas(sovietų sąjunga) sklypą vienam broliui prieš 60 metų,tas namus pasistatė,vaikus augino, kitas brolis pasinaudojęs savo brolio nesantaika šeimoje tą sklypą kartu su namu pavogė.Kas dar neaišku?",0,2,0
Delfi,81590528,30/03/2014 12:15:56,64400302,29/03/2014 16:39:00,78.61.199.68,nuomonė,"O kodėl Klyčko traukiasi? Kodėl Lietuvos žurnalistai nepamini, kad Klyčko finansavęs Ukrainos milijonierius buvo suimtas vakaruose už mahinacijas, o po to paleistas už užstatą. Nebeliko tiesioginių pinigų ir Klyčko perėjo pas kitą šeimininką. Viskas paprasta.",0,15,6
Delfi,81590542,30/03/2014 12:15:41,64400162,29/03/2014 16:39:00,78.61.81.167,nu,"Jie visiskai tautos neklauso. Tauta yra pries bereikalinga ginklavimasi, kai bus metomos lesos. Jus galit ir dabar isleisti tuo milijardu daugiau, bet efektas bus tas pats.
Tauta nubalsavo, kad nereikia jokiu atominiu elektriniu. Ivis reikia atidaryti Ignalinos atomine, jei dar imanoma. Vel jis mat, susitare.

Bet tauta irgi gerokai mustomis smegenimis. Per rinkimus vis tiek tuos pacius snukius renka.",0,4,3
Delfi,81590548,30/03/2014 12:16:06,64399990,29/03/2014 16:39:00,84.234.181.27,to Taigi,"rusijos prezidentas Gina savo valstybes interesus ,ko nepasakytum apie letuvios jo toks Putino karslabai kaistas nezuvo zmones ko nepasakytum apie JAV ,kuri palaido raketas i vaiku autobusa jugoslavijoje",0,0,4
Delfi,81590550,30/03/2014 12:16:07,64399990,29/03/2014 16:39:00,88.222.155.7,emigrant,"as palaikau JAV ir myliu Tevyne tik ne rusija, o Lietuva !!! jei tavo tevyne rusija, tai maloniai prasome ten gyventi ir komentuoti vietiniuose saituose...aciu !!!!",81590488,5,2
Delfi,81590552,29/03/2014 20:16:00,64400510,29/03/2014 16:39:00,78.56.215.252,to to mano nuomone,"Jei kalbam apie karą &quot;iki paskutinio kraujo lašo&quot;, kas ką nukariaus, tada taip, Rusija laimėtų prieš Ukrainą vien dėl biudžeto.

Bet šiais laikais didžiosios valstybės kariauja ne taip. Stengiamasi karo veiksmus įvykdyti taip, jog dauguma gyventojų net nepajustų karo kaštų. Jei Rusija rimtai įsitrauktų į karą prieš didžiulę plotu ir gyventojais Europos šalį, jei karo mašina per dieną surytų dešimtis milijardų rublių, parduotuvėse trigubai pašoktų kainos, vakarietiški produktai apskritai dėl embargo dingtų iš lentynų, o kažkieno sūnūs pradėtų masiškai grįžti cinkuotuose karstuose (dargi nužudyti beprasmiškai, nes ne gynė tėvynę, o kažkieno įsakymu užpuolė brolius slavus), tai vyriausias vadas su savo svita net Sibire nerastų vietos pasislėpt nuo įsiutintos tautos ir užsienio rinkas praradusių verslininkų.",81588736,22,4
Delfi,81590554,30/03/2014 12:15:41,64400162,29/03/2014 16:39:00,78.60.113.197,to Ką kalba rusiška propaganda...,"Svarbu taip pat ką rašo ukrainiečiai apie savo armiją. Padėtis labai panaši. Ir čia matyti viena plaukuota meškos ranka, kuri diriguoja, griauna ir atlygina griovėjams.",0,3,0
Delfi,81590556,30/03/2014 12:16:07,64399990,29/03/2014 16:39:00,84.55.5.33,lietuviai,visai atitruke nuo realiju visi vaizduoja rusija pries 25m juolab wiki kuria buvo politizuota ir tendecingai rasyta..net teigiamos strpsn(rus) lt wiki ekzistuoja vos 1/5h paskui trinamas..ir tai objektivu visa istorija perrase ir lt istorija tapo liguistos fantazijos deka nes nei 1autentiska metrika ne buvo patvirtinta..s.m.rusija turi tokia galia kad 1gali visa nato iveikti(salyga kad usa neissikis)tai yra paskutine kinu kariniu ekspertu nuomone..tad jei ruasai uzsimanis tad p.y.stels 1 sik ir tokia valstybele kaip lt nuosluos nuo zemes pavirsiu..tai yra tiesa o jus idiotikai toliau draskikities..,0,2,3
Delfi,81590558,30/03/2014 12:16:07,64399990,29/03/2014 16:40:00,78.61.83.26,Masuud'as,"Parasysiu vienu trumpuciu sakiniu.
Nuo kada galima tiketi KGB buvusiu karininku a?? Istorija skaitykite ir viska suprasite...",0,5,1
Delfi,81590564,30/03/2014 12:15:41,64400162,29/03/2014 16:40:00,88.118.172.215,To PRISISKAITE FANTASTIKOS,"Kiek daug isterijos pas tave. Tai ką siūlai daryt žmogau? Rėkt ir kritikuot visi gudrūs,o kai reikia kažką naudingo pasiūlyt,prasideda abstraktūs išvedžiojimai. Manai,kad esi protingesnis už kitus?",0,0,0
Delfi,81590566,30/03/2014 12:16:51,64399100,29/03/2014 16:40:00,86.100.225.11,to Me,"jo.. čia visiškai tas pats, kaip maišelį pavogt........................ imbicilas",0,3,0
Delfi,81590570,30/03/2014 12:16:07,64399990,29/03/2014 16:40:00,88.222.155.7,emigrant,Demesio fufaikinisTrollis su airisku IP adresu 86.41.180.162 apsimetineja manimi ir raso putinui palankius komentarus..NEAPSIGAUKITE!!!!!,81590030,1,2
Delfi,81590572,30/03/2014 12:16:51,64399100,29/03/2014 16:40:00,78.63.206.92,Me,promiles leistinas reiktu didint o ne baudas pradziai. o tokie reidai po 3-5 metu praras prasme nes galesit per smartphone pasiziuret kurioj miesto pusej mentai stovi real time'u.,81590518,0,10
Delfi,81590574,29/03/2014 20:15:50,64400776,29/03/2014 16:40:00,78.60.254.231,v,"ZUDYKU MELO FILASOFIJA,zudyku vieta tikrai ne su normaliais zmonemis",0,11,7
Delfi,81590578,29/03/2014 20:15:50,64400776,29/03/2014 16:40:00,83.189.218.140,asd,Ka cia ginti niekas musu nepuola. Cia tik pretekstas is biudzeto daugiau pinigu ismelzti.,0,28,19
Delfi,81590584,30/03/2014 12:16:51,64399100,29/03/2014 16:40:00,94.244.96.81,twin,"Me
2014-03-29 16:38 IP: 78.63.206.92
Siaip debilas ar kregzde vairuoji kapisona uzsidejes?Gaidzio gabale , kai nupis toks lopas tavo motina, tada galesi cia vemt, runkeli nedakrustas..",0,8,0
Delfi,81590586,30/03/2014 12:16:07,64399990,29/03/2014 16:40:00,78.61.33.77,Klaipeda,"Gal :mokslinciau: eik pamoku ruost,o ne prie kompiuterio dienas leisk.vo ir uzauges toks nemoksa liksi :):)",81590350,0,0
Delfi,81590588,30/03/2014 12:16:51,64399100,29/03/2014 16:41:00,78.60.212.69,Dar,"Apie NEreikėjimą vytis. Idiotai, kurie prie Senukų pc nestoję nulėkė greičiausiai šalutine gatve tolyn, nebūtų stoję ir prie bibliotekos, kur matomumas yra arti nulio, ir prie aušros g., kur šviesoforas, nei toliau ir vistiek ką nors užmušę. Nes jeigu po pabėgimo idiotams būtų nušvitusi sąžinė ir jie būtų pradėję laikytis KET, tai policininkai juos būtų paprasčiausiai dasiviję be švyturėlių. Utenos centre greitai be skaudžių pasekmių važinėti tiesiog techniškai neįmanoma, ypač girtam idiotui su audi.",0,21,1
Delfi,81590590,29/03/2014 20:16:00,64400510,29/03/2014 16:41:00,78.58.176.79,Svarbiausia - kaimynai,Baltarusija- ir mums artimiausias kaimynas.,0,20,3
Delfi,81590592,30/03/2014 12:15:41,64400162,29/03/2014 16:41:00,2.120.69.217,...,"As kazko nesuprantu - su sita gedinga FOTO kur tas vargasa issipieses kudas kareivelis ysikibes y ta antikvarita bandoma rusus isgasdinti ar kaip?
Nes ta foto smezuoja delfyje jau kokios 2 savaites prie skirtingu straipsniu...",0,2,2
Delfi,81590596,30/03/2014 12:16:51,64399100,29/03/2014 16:41:00,188.69.210.229,mike,gere visa nakti kaimeoryte sumaste i miesta islekti ir nekaltus zmones uzmuse graudu :(,0,3,0
Delfi,81590602,30/03/2014 12:17:02,64399394,29/03/2014 16:41:00,78.58.139.230,respekt,oi stribu anukams Vytukas savaitgali pagadino...,0,11,14
Delfi,81590604,30/03/2014 12:15:41,64400162,29/03/2014 16:41:00,68.54.149.36,Kurie loja tiems ir duokim kariauti ir Jav bus laiminga.,"Kurie loja tiems ir duokim kariauti ir Jav bus laiminga.
Aisku priekyje Grybauskaite su Lansbergiu ir t.t.",0,6,3
Delfi,81590608,30/03/2014 12:15:56,64400302,29/03/2014 16:41:00,70.49.85.134,Nei,"pavargo, nei issigando - suprato, kad nebus ko vogti.",81589952,8,5
Delfi,81590610,30/03/2014 12:16:07,64399990,29/03/2014 16:41:00,188.69.197.43,Ivanu,"Ex miliy Vania guliayu ya po Krymu
I to chto vizhu I to chto slyshu
Pishu v blonknote k pichetleniem v dogonku
Kogda sostarius izdam knizhonku

Ex vania vania my staboyu v Kryme
Nuzhni kak v ruskoy bane lyzhy",0,0,0
Delfi,81590616,30/03/2014 12:15:56,64400302,29/03/2014 16:41:00,84.240.7.60,Klycko,Ukrainos zmones priesingai nei cia nepaisant politiniu ambiciju sugeba priimti protingus sprendimus,0,7,5
Delfi,81590618,30/03/2014 12:16:07,64399990,29/03/2014 16:41:00,84.234.181.27,to oba,"taip jau yra neturi zmones isilavinomi arba maza isilavinima kas palaiko JAV ,nes nematyti ir neatskirti relybes tai jau labai blogai ,kai jav sika ant galvos ir apgaudineja bet vistiek myli JAV tai zinoma neturi issilavinimo arba jis labai mazas",0,2,1
Delfi,81590620,29/03/2014 20:15:50,64400776,29/03/2014 16:41:00,78.61.44.28,"taip, taip, taip...","O, kaip jis į ją žiūri ar tai pas juos nelaikoma seksualiniu priekabiavimu?!",0,6,3
Delfi,81590622,30/03/2014 12:15:56,64400302,29/03/2014 16:41:00,66.189.82.5,statistika,"rodo: sokolado karalius gautu apie 25% balsu, Tymosenko apie 9% tiek ir Klycko. Jarosas- maziau 1% :D O &quot;pravyj sektor&quot; valdo viska lol",0,4,1
Delfi,81590624,30/03/2014 12:15:41,64400162,29/03/2014 16:42:00,78.60.113.197,to nu,"Nu, nu tau nu. Va taip ir šneki meškos balsu...",0,1,2
Delfi,81590632,30/03/2014 12:15:56,64400302,29/03/2014 16:42:00,88.223.78.11,55,SLAVA PUTIN!,0,9,5
Delfi,81590634,30/03/2014 12:16:07,64399990,29/03/2014 16:42:00,94.174.172.178,Arvydas,jai hitleris austras buvo tai mano vaikai anglai nes anglijoij gime ddddddddd,81590400,0,0
Delfi,81590636,30/03/2014 12:16:51,64399100,29/03/2014 16:42:00,78.62.129.121,2 Me,"pats proto nepakankamumą įsitaisęs, o gal jei ta būtų supakavę laiku, tai gal nei vieno iš 6 nebūtų žuvę. Nekyla mintis? Po visų pasekmių kiekvienas lopas gudrus kalbėti, ką reikėjo daryt, o ko ne. Toli nusiristume, jei dar girtų nebūtų galima tramdyti kelyje.",81590148,15,1
Delfi,81590638,30/03/2014 12:16:51,64399100,29/03/2014 16:42:00,78.60.41.179,...,"Negi tiek nevisprociu dar yra, kad kaltina pareigunus, kurie taip pat rizikuodami savo gyvybemis persekiojo situ zudiku automobili, tie, kurie dergiat ant pareigunu susimastykit, kas butu,jei tas zudikas su uzpiltom akim pesciuju perejoje nieko nematydamas partrenktu kokius vaikus, jei ji pareigunai tik akim palydetu ir pagal dauguma is komentatoriu nepersekiotu,geda skatyti tokius komentarus,kur pareigunai kaltinami, o jei neturite ka protingai pakomentuoti, iseikit i lauka ir apsivalykite aplinka, daugiau naudos bus nei jusu sitos sapaliones",0,35,2
Delfi,81590642,30/03/2014 12:16:51,64399100,29/03/2014 16:42:00,78.63.206.92,Me,"anonizuokis pats su savo boba ar vaikais, o man uzteks bent tiek kad mentai baigtu cia visus gasdint su savo kvailais reidais ir galetum susitelkti i vairavima o ne tai kad nepakliut mentams.",81590508,1,20
Delfi,81590644,30/03/2014 12:16:07,64399990,29/03/2014 16:43:00,88.222.155.7,emigrant,"tik kazkodel, kai Obama nuvyko pas seicha, putinas pradejo skambineti Obamai ir listi i subine...kinu ekspertai wtf? :DDDDDDDDDDDDDDDDDDDD gal dar siru ir S. korejos ekspertus tegul nusisamdo:DDDDDDDDDDDDDDDDD",81590556,1,0
Delfi,81590646,30/03/2014 12:16:51,64399100,29/03/2014 16:43:00,5.20.134.239,Andrius,Sedes issigimelis ilgai dabar. tikiuos supus jis ten kalejme.,0,13,0
Delfi,81590648,30/03/2014 12:16:51,64399100,29/03/2014 16:43:00,193.219.87.218,Ar taip galima?,"Ar galima taip vytis automobilį? Gal nesivytų, tai ir ramiai davažiuotų. Gal tiek bėdos neatsitiktų.
Gal reikėjo pasekti paskui, gal kur sustotų, tuomet uždrausti toliau važiuoti.
Kas per nesąmonė. Nekalti žmonės žuvo. 
Kada bus įvestas įstatymas, kad visai negalima gerti, prieš sėdant už vairo. Kaip geriantis apskaičiuoja tas promiles, įdomu.",0,6,37
Delfi,81590656,30/03/2014 12:16:07,64399990,29/03/2014 16:43:00,84.234.181.27,to Klaipeda,jai tu toks isspruses pasakyk cia visiems kaip Lavrentijus Berija atejo i valdzia tik nepasakok is Vikipedija,0,0,0
Delfi,81590664,29/03/2014 20:15:50,64400776,29/03/2014 16:44:00,188.69.213.40,sūduvis,"Liežuviu,juk NATO kariai paruošti tik pult.",0,9,6
Delfi,81590666,30/03/2014 12:15:41,64400162,29/03/2014 16:44:00,93.123.183.22,Иван,А 2 процента- это сколько кукурузников- 2 или 3?,0,2,4
Delfi,81590670,30/03/2014 12:16:51,64399100,29/03/2014 16:44:00,78.60.134.245,jo,"mentus už neprofesionalumą varyti iš darbo, kaip minimumas.",0,6,34
Delfi,81590672,30/03/2014 12:15:41,64400162,29/03/2014 16:44:00,88.222.190.184,vegele,"Turejom likti neutralus,dabar laisvai kviepuotume.Moteriske varo zmones i karo isterija ,dabar pagalvokim kam tai naudinga.Militaristai trina rankas bus kur sukisti karo slamsta.Nato vadas del pagalbos ,aisku, meluoja .Pradeti ar nepradeti karo net ir nebrandolinio ne jis spres.Ira kongresas ,o tenai riebus katinai ir jie del musu savo pelem ne rizikuos",0,3,4
Delfi,81590676,30/03/2014 12:16:25,64399114,29/03/2014 16:44:00,188.69.212.2,III,Nu ir duoda Putinas - amerikonų metodais tvarkosi.,0,7,4
Delfi,81590678,29/03/2014 20:15:59,64400748,29/03/2014 16:44:00,54.236.252.35,darius,tegul tie prokuraturos darb varo i ukraina o krymo totoriai gali kurt autonomija krymo rusijos sudetyje yra juk totorijos respublika viskas cia puiku,0,11,7
Delfi,81590684,30/03/2014 12:15:41,64400162,29/03/2014 16:45:00,37.201.224.110,gg,"skaitant tokius straipsnius, nenorom kyla mintis apie plaukianti durnių laivą-durnių mėgstančių laižyti šeimininko batą",0,4,3
Delfi,81590688,30/03/2014 12:16:51,64399100,29/03/2014 16:45:00,78.63.206.92,Me,su tuo tramdymu tai vaziuok i ruskyna imbecile ar eik dirbt i mentine ten tave priims.,81590148,2,3
Delfi,81590690,30/03/2014 12:16:07,64399990,29/03/2014 16:45:00,46.249.171.41,oba,"o tu gal nematai kas rusijoje dedasi, kad rusijoj fasismas isigali, kad rusiai nepriklausomos valstybes teritorija pasisavino? dabar rusus palaikyti gali tik zombis be smegenu",81590618,1,0
Delfi,81590692,30/03/2014 12:16:07,64399990,29/03/2014 16:45:00,88.222.155.7,emigrant,"tavo issilavinimas tikrai geras, jis atsispindi, kai rasai zodi &quot;realybe&quot; :DDDDDDDDDDDD",81590618,0,0
Delfi,81590698,30/03/2014 12:16:07,64399990,29/03/2014 16:45:00,84.234.181.27,to Klaipeda,"toks mokslincius bet ka jav isidirbineja tai nematai idomu kodel ? toks ispruses ir isilavines kad ka tu ka tu ,",0,0,0
Delfi,81590700,30/03/2014 12:16:07,64399990,29/03/2014 16:45:00,90.214.25.10,Istorijos Guru,"Tu matau dar nusiraminti negali?!

Aiskinu: Hitleris NEGALEJO SU RIBENTROPU PASIRASYTI JOKIO PAKTO! (del ne Rusijos, o CCCP nepuolimo).
Ta akta pasirase Molovotovas ir fon Ribentropas (tuometines Vokietijos uzsieniu reikalu ministras) . Prie ko cia Hitleris aisku tik tau. 
Pagal tave Hitleris su savo ministru pakta pasirase del CCCP? Protinga!",0,0,0
Delfi,81590702,30/03/2014 12:16:07,64399990,29/03/2014 16:45:00,78.58.97.178,"...Kiek tau metu, atsiprasinetojau? Atsakomybes siek tiek isigyti reiketu!...","matyti kaip banditas apiplėšia i, muša žmones tavo manymu geriau tylėti negu pranešti policijai?",81590208,1,0
Delfi,81590706,29/03/2014 20:15:59,64400748,29/03/2014 16:46:00,82.18.82.132,Define,bus pritaikyta putinoidine demokratija jei tik bandys reikstis..,0,6,13
Delfi,81590708,30/03/2014 12:16:51,64399100,29/03/2014 16:46:00,78.58.16.189,LUOKĖS SPARNAS,"Paulikas užmušęs tris vaikus, atsėdėjęs 5 metus, jau skundus rašo, gana geras esu noriu į laisvę...
Tas budulis maksimum 10 metų gaus , kitos bausmės nėra, tokie įstatymai surėdyti...
Klausiu, kiek žučių reikės, kad daugkartiniai įstatymų pažeidėjai netektu teisės iki gyvenimo pabaigos vairuoti ? Juk esame ES &quot;rekordininkai&quot; , bet niekam nesvarbu, vis &quot;kosmetika ir pudra&quot;... 
Kaltina policininkus, pamiršta kiek girtuokliai žmonių nuvarė į kapus, o šitas mat būtu gerai parvažiavęs...
Palaidos tuos, laidos kitus, bet niekas nesikeis... girtuoklių teisių viršenybė...
Ačiū.",0,49,2
Delfi,81590710,30/03/2014 12:15:56,64400302,29/03/2014 16:46:00,188.69.199.65,to paulas,"greiciausia tu pergyveni,kad rusas tau neistatytu i anusa,matomai esi prisidirbes",0,3,3
Delfi,81590716,30/03/2014 12:16:51,64399100,29/03/2014 16:46:00,77.221.81.47,ARA,Gražulio auto pririnko baudų daugiau nei kainuoja. Pakako nekaltų akių kad nežino kas vairavo ir ką sumokėjo. Ir sekančiuose rinkimuose jį išrinks.,81585154,8,0
Delfi,81590718,30/03/2014 12:16:07,64399990,29/03/2014 16:46:00,108.51.133.165,plepalai,esme-naftos kainoje.,0,1,0
Delfi,81590720,29/03/2014 20:15:59,64400748,29/03/2014 16:46:00,78.62.238.243,Tai Vilniaus kraštas taip pat skelbs referendumą?,"Jeigu vakarų &quot;demokratai&quot; palaimins krymo totorių iniciatyvą, tai tada gaunasi, kad lenkai pilnai teisėtai gali skelbti Vilniaus krašte referendumą, dėl &quot;atsijungimo&quot; nuo Lietuvos, nes Vilniaus kraštas Lietuvai buvo prijungtas tik neteisėto Ribentropo -Molotovo pakto išdavoje?",0,15,18
Delfi,81590722,30/03/2014 12:16:07,64399990,29/03/2014 16:46:00,88.222.155.7,EMIGRANT,Demesio fufaikinisTrollis su airisku IP adresu 86.41.180.162 apsimetineja manimi ir raso putinui palankius komentarus..PRASAU TIK NEAPSIGAUKITE !!!!!,81590030,1,0
Delfi,81590724,30/03/2014 12:16:07,64399990,29/03/2014 16:46:00,78.62.86.131,Pikasas3,"TĘSINYS
Ką tik galėjome stebėti Rusijos pasityčiojimą iš Ukrainos nepriklausomybės užgrobiant Krymą. O juk taip dar neseniai Rusijos imperijos kariauna trypė Gruzijos žemę, žudė gruzinus, griovė jų namus ir kitus statinius.

Pasaulio galingosios šalys tada pramerkė tik vieną akį ir vėl užsnūdo. Krymo skambutis pažadino gal net labai laiku. Verta suvokti Rusijos imperijos revanšinius planus, kol jie nepradėti įgyvendinti plačiu frontu. Didžiavalstybinis Rusijos nacionalizmas vis labiau primena hitlerinio fašizmo pradžią. Tai supranta ukrainiečių tauta ir ruošiasi savo šalies gynybai. Gruzijos karinės gynybos galimybės buvo gerokai kuklesnės, negu Ukrainos galimybės, tad Rusijos &quot;vojagoms&quot; žygis į kaimyninę šalį gali netapti panašiu į Krymo okupaciją, kur pakako grasinimų ir smurto prieš ginklo nenaudojusius karius.

V. Putinas dar gal net nežino, kas yra &quot;geopolitinė katastrofa&quot;. Ji būna tada, kai koks nors agresorius pradeda platų regioninį ar net pasaulinį karą. Kaip tik tokia katastrofa gali pasibaigti panašios Rusijos imperijos avantiūros, kokios buvo Gruzijoje ir Kryme. Jėgos, kurios taip elgiasi nusipelno visuotinio žmonijos pasmerkimo. Pavojingiausiu politiku Pasaulio taikai tapo Rusijos prezidentas Vladimiras Putinas. Jis arogantiškai ir atkakliai žengia didžiarusiško šovinistinio nacionalizmo keliu. Rusijos imperijos katastrofa darosi vis sunkiau prognozuojama ir vis sunkiai stabdoma... Manau, kad rusų tauta ateityje pasmerks tokią agresyvią politiką ir jos pagrindinį iniciatorių.",0,6,1
